station _1,station _10,station _11,station _12,station _13,station _14,station _15,station _16,station _17,station _18,station _19,station _2,station _20,station _21,station _22,station _23,station _24,station _25,station _26,station _27,station _28,station _29,station _3,station _30,station _31,station _32,station _33,station _34,station _35,station _36,station _37,station _38,station _39,station _4,station _40,station _41,station _42,station _43,station _44,station _45,station _46,station _47,station _48,station _49,station _5,station _50,station _51,station _52,station _53,station _54,station _55,station _56,station _57,station _58,station _59,station _6,station _60,station _61,station _62,station _63,station _64,station _65,station _66,station _67,station _68,station _69,station _7,station _70,station _71,station _72,station _73,station _74,station _75,station _76,station _77,station _78,station _79,station _8,station _80,station _81,station _82,station _83,station _84,station _85,station _86,station _9
2.833333333333334,15.666666666666668,16.444444444444446,4.833333333333335,2.7777777777777777,13.277777777777777,6.0555555555555545,5.055555555555556,12.444444444444445,16.77777777777778,13.277777777777777,10.388888888888893,13.277777777777777,13.499999999999998,16.944444444444443,10.277777777777777,12.5,19.33333333333333,9.72222222222222,6.833333333333331,15.444444444444445,17.72222222222222,18.05555555555556,-0.2777777777777778,15.944444444444446,6.555555555555554,1.6666666666666663,14.77777777777778,20.500000000000004,16.72222222222222,14.888888888888888,16.666666666666668,-0.944444444444444,8.555555555555555,0.0555555555555563,13.555555555555554,15.666666666666668,-1.0000000000000004,3.722222222222224,11.333333333333332,0.3333333333333341,5.7222222222222205,2.8888888888888906,1.3888888888888888,13.555555555555554,8.055555555555555,16.72222222222222,5.444444444444443,3.333333333333333,10.277777777777777,11.222222222222223,6.888888888888888,12.22222222222222,10.666666666666668,1.555555555555554,8.22222222222222,2.388888888888887,12.22222222222222,16.61111111111111,3.055555555555556,3.722222222222224,5.444444444444443,5.1111111111111125,10.72222222222222,2.055555555555557,12.611111111111112,14.444444444444445,6.277777777777776,17.444444444444443,7.833333333333334,15.777777777777777,7.611111111111112,17.388888888888886,12.22222222222222,11.888888888888888,13.499999999999998,12.5,8.333333333333334,7.88888888888889,10.88888888888889,18.000000000000004,2.8888888888888906,0.1111111111111126,10.88888888888889,1.5000000000000016,15.499999999999998
2.444444444444444,14.000000000000002,15.0,4.666666666666666,2.6111111111111125,12.611111111111112,4.777777777777779,4.722222222222222,11.944444444444445,16.444444444444446,12.777777777777777,10.277777777777777,12.833333333333334,12.055555555555555,17.22222222222222,9.666666666666666,11.722222222222223,19.33333333333333,9.444444444444445,8.055555555555555,13.722222222222223,17.944444444444443,15.444444444444445,-0.6111111111111119,14.72222222222222,6.333333333333332,1.3888888888888888,15.61111111111111,19.666666666666668,17.11111111111111,15.944444444444446,14.555555555555555,-1.277777777777778,8.38888888888889,-0.1111111111111107,12.111111111111107,13.88888888888889,-1.3333333333333326,3.3888888888888897,10.333333333333334,-0.1111111111111107,4.222222222222223,2.555555555555556,1.1111111111111112,12.777777777777777,7.333333333333335,16.444444444444446,4.944444444444444,3.111111111111112,8.555555555555555,10.944444444444446,6.722222222222223,11.833333333333332,10.277777777777777,1.222222222222224,7.88888888888889,1.888888888888888,13.555555555555554,15.111111111111112,2.833333333333334,3.611111111111111,6.166666666666667,5.0,10.555555555555555,1.6111111111111105,12.166666666666666,13.38888888888889,5.9444444444444455,17.0,7.111111111111109,13.166666666666668,7.444444444444444,14.833333333333334,11.77777777777778,11.61111111111111,13.166666666666668,11.555555555555554,8.055555555555555,7.555555555555556,10.499999999999998,16.5,2.6111111111111125,-0.6666666666666663,12.666666666666664,1.222222222222224,15.055555555555555
2.1111111111111094,12.0,13.38888888888889,4.555555555555557,2.333333333333335,12.0,4.000000000000002,4.444444444444445,11.61111111111111,15.61111111111111,12.27777777777778,9.72222222222222,12.333333333333334,11.166666666666668,17.055555555555557,9.222222222222223,10.999999999999998,18.94444444444444,8.88888888888889,9.000000000000002,12.777777777777777,17.77777777777778,13.61111111111111,-0.944444444444444,13.777777777777777,6.111111111111111,1.0555555555555547,16.055555555555554,17.22222222222222,17.22222222222222,16.833333333333332,10.833333333333334,-1.5555555555555558,8.166666666666668,-0.1111111111111107,11.11111111111111,13.055555555555555,-1.6111111111111105,2.999999999999999,9.77777777777778,-0.4999999999999992,3.055555555555556,2.333333333333335,0.6666666666666682,12.166666666666666,6.61111111111111,15.38888888888889,4.444444444444445,2.7777777777777777,7.333333333333335,10.555555555555555,6.444444444444445,11.555555555555554,9.888888888888888,0.8888888888888896,7.666666666666665,1.3888888888888888,14.388888888888888,12.333333333333334,2.5,2.333333333333335,6.277777777777776,4.500000000000001,9.444444444444445,1.1666666666666674,11.77777777777778,12.777777777777777,5.666666666666668,15.61111111111111,6.333333333333332,11.333333333333332,7.222222222222222,13.666666666666668,11.38888888888889,11.222222222222223,12.88888888888889,10.833333333333334,7.833333333333334,7.388888888888887,10.166666666666664,14.944444444444445,2.444444444444444,-1.222222222222222,14.11111111111111,1.1111111111111112,13.777777777777775
1.7777777777777792,10.944444444444446,12.5,4.500000000000001,2.1111111111111094,11.61111111111111,3.444444444444446,4.222222222222223,11.277777777777777,14.000000000000002,11.833333333333332,8.333333333333334,11.944444444444445,10.555555555555555,16.38888888888889,8.833333333333332,10.444444444444445,17.944444444444443,8.38888888888889,9.611111111111107,12.166666666666666,17.11111111111111,12.333333333333334,-1.277777777777778,13.11111111111111,5.999999999999998,0.8333333333333333,16.222222222222225,14.944444444444445,16.944444444444443,17.333333333333336,8.38888888888889,-1.6666666666666663,7.999999999999999,0.8888888888888896,10.22222222222222,12.27777777777778,-1.7777777777777772,2.7777777777777777,9.27777777777778,-0.777777777777777,2.055555555555557,2.1111111111111094,0.1111111111111126,11.77777777777778,5.888888888888889,13.166666666666668,4.055555555555554,3.611111111111111,6.0555555555555545,10.166666666666664,7.166666666666666,11.277777777777777,9.555555555555555,0.5555555555555556,7.444444444444444,0.9999999999999984,14.944444444444445,10.666666666666668,2.333333333333335,0.0,5.999999999999998,3.277777777777777,6.555555555555554,0.777777777777777,11.38888888888889,12.333333333333334,5.444444444444443,12.666666666666664,5.666666666666668,10.111111111111112,7.000000000000001,12.999999999999998,10.999999999999998,10.88888888888889,12.666666666666664,10.22222222222222,7.444444444444444,7.611111111111112,9.833333333333334,14.055555555555554,2.2777777777777786,-1.6666666666666663,15.22222222222222,0.8888888888888896,12.5
2.1666666666666656,10.277777777777777,11.888888888888888,5.38888888888889,2.2222222222222223,11.222222222222223,3.111111111111112,3.944444444444445,10.999999999999998,12.833333333333334,11.61111111111111,5.9444444444444455,11.722222222222223,10.166666666666664,14.833333333333334,8.499999999999998,9.888888888888888,15.444444444444445,7.833333333333334,9.944444444444445,11.500000000000002,15.555555555555555,10.833333333333334,-1.3888888888888888,12.444444444444445,6.166666666666667,0.777777777777777,15.944444444444446,13.666666666666668,16.11111111111111,17.5,6.722222222222223,-1.888888888888888,8.111111111111112,2.388888888888887,9.5,11.500000000000002,-1.888888888888888,2.5,8.777777777777777,-0.944444444444444,1.222222222222224,2.6111111111111125,-0.1111111111111107,11.333333333333332,5.38888888888889,11.277777777777777,3.611111111111111,5.1111111111111125,5.055555555555556,9.888888888888888,9.055555555555554,10.944444444444446,9.333333333333332,0.8333333333333333,7.222222222222222,0.8333333333333333,15.166666666666664,9.72222222222222,2.1111111111111094,-1.4999999999999996,4.444444444444445,1.3888888888888888,4.555555555555557,1.277777777777776,11.11111111111111,11.888888888888888,5.166666666666665,10.88888888888889,4.944444444444444,8.88888888888889,6.944444444444445,12.388888888888888,10.611111111111112,10.611111111111112,12.388888888888888,9.666666666666666,7.222222222222222,9.388888888888888,9.5,13.444444444444446,2.7777777777777777,-1.9444444444444444,15.999999999999998,0.8333333333333333,11.666666666666666
7.277777777777779,9.888888888888888,11.222222222222223,6.388888888888888,4.000000000000002,10.833333333333334,2.7777777777777777,3.722222222222224,10.833333333333334,12.0,11.333333333333332,5.0,11.333333333333332,9.888888888888888,13.055555555555555,8.166666666666668,9.555555555555555,13.88888888888889,7.333333333333335,9.888888888888888,10.999999999999998,14.333333333333332,9.77777777777778,-1.6111111111111105,11.888888888888888,8.055555555555555,1.4444444444444453,15.22222222222222,12.72222222222222,14.27777777777778,17.22222222222222,5.444444444444443,-2.111111111111112,9.000000000000002,3.888888888888889,8.944444444444445,10.666666666666668,-2.055555555555555,2.444444444444444,8.22222222222222,-1.222222222222222,0.4999999999999992,4.944444444444444,-0.2777777777777778,10.88888888888889,4.944444444444444,10.444444444444445,3.277777777777777,6.722222222222223,4.222222222222223,9.666666666666666,11.166666666666668,10.666666666666668,9.055555555555554,4.27777777777778,7.000000000000001,0.6111111111111119,14.944444444444445,9.27777777777778,1.6666666666666663,-2.666666666666667,1.0555555555555547,0.4444444444444428,3.3888888888888897,4.222222222222223,10.88888888888889,11.500000000000002,4.888888888888888,9.944444444444445,4.11111111111111,7.88888888888889,6.77777777777778,11.833333333333332,10.388888888888893,10.388888888888893,12.166666666666666,9.333333333333332,7.111111111111109,11.11111111111111,9.222222222222223,12.88888888888889,4.055555555555554,-2.333333333333333,16.555555555555554,1.722222222222223,10.944444444444446
11.555555555555554,9.222222222222223,10.833333333333334,7.388888888888887,5.777777777777777,10.499999999999998,2.5,3.5555555555555545,10.611111111111112,11.277777777777777,11.222222222222223,4.333333333333331,10.999999999999998,9.72222222222222,12.111111111111107,7.833333333333334,9.11111111111111,12.999999999999998,6.666666666666666,9.388888888888888,10.499999999999998,13.444444444444446,8.666666666666668,-1.7777777777777772,11.277777777777777,10.055555555555555,3.444444444444446,13.499999999999998,12.055555555555555,12.944444444444445,16.444444444444446,4.722222222222222,-2.111111111111112,10.277777777777777,5.0,8.444444444444446,10.055555555555555,-2.055555555555555,4.222222222222223,7.833333333333334,-1.4444444444444453,-0.0555555555555563,7.222222222222222,-0.5555555555555556,10.499999999999998,4.444444444444445,9.611111111111107,2.944444444444443,8.499999999999998,3.4999999999999982,9.5,13.11111111111111,10.499999999999998,8.944444444444445,6.944444444444445,6.77777777777778,0.777777777777777,13.833333333333332,8.722222222222223,1.6111111111111105,-3.277777777777777,0.3888888888888904,-0.0555555555555563,2.6111111111111125,7.277777777777779,10.499999999999998,11.222222222222223,4.777777777777779,9.055555555555554,3.444444444444446,7.055555555555557,7.833333333333334,11.444444444444445,10.166666666666664,10.22222222222222,12.055555555555555,9.000000000000002,7.666666666666665,12.666666666666664,9.055555555555554,12.444444444444445,5.444444444444443,-2.722222222222221,16.77777777777778,3.1666666666666683,10.222222222222221
13.61111111111111,8.722222222222223,10.333333333333334,8.111111111111112,7.5,10.22222222222222,2.2777777777777786,3.333333333333333,10.444444444444445,10.777777777777777,11.055555555555555,3.8333333333333326,10.666666666666668,9.388888888888888,11.38888888888889,7.555555555555556,8.88888888888889,12.27777777777778,6.77777777777778,7.944444444444443,10.111111111111112,12.833333333333334,7.777777777777778,-1.888888888888888,10.944444444444446,11.722222222222223,5.277777777777778,11.944444444444445,11.444444444444445,12.055555555555555,14.666666666666666,4.055555555555554,-2.000000000000001,11.500000000000002,5.833333333333333,8.166666666666668,9.444444444444445,-2.2222222222222223,5.999999999999998,7.555555555555556,-1.6111111111111105,-0.6111111111111119,9.000000000000002,-0.6666666666666663,10.166666666666664,4.166666666666667,8.833333333333332,2.722222222222221,10.166666666666664,2.722222222222221,10.166666666666664,14.5,10.388888888888893,11.11111111111111,9.444444444444445,6.555555555555554,4.61111111111111,11.500000000000002,8.444444444444446,3.1666666666666683,-3.777777777777778,0.2777777777777778,-0.4999999999999992,2.055555555555557,10.166666666666664,10.444444444444445,10.999999999999998,4.666666666666666,8.666666666666668,2.944444444444443,6.222222222222223,10.111111111111112,11.166666666666668,9.833333333333334,10.499999999999998,11.944444444444445,8.666666666666668,8.944444444444445,13.88888888888889,9.27777777777778,12.0,6.722222222222223,-2.9444444444444446,16.5,4.555555555555557,9.666666666666666
14.888888888888888,8.38888888888889,10.055555555555555,8.666666666666668,8.88888888888889,9.944444444444445,2.000000000000001,3.277777777777777,10.277777777777777,10.333333333333334,10.944444444444446,3.333333333333333,10.444444444444445,9.166666666666666,10.88888888888889,7.444444444444444,8.666666666666668,11.833333333333332,6.388888888888888,6.77777777777778,9.888888888888888,12.388888888888888,7.000000000000001,-1.4999999999999996,10.555555555555555,13.166666666666668,6.888888888888888,11.055555555555555,10.944444444444446,11.333333333333332,13.277777777777777,3.4999999999999982,-0.3888888888888885,12.5,6.333333333333332,7.833333333333334,9.000000000000002,-2.2222222222222223,8.055555555555555,7.166666666666666,-0.777777777777777,-0.8333333333333333,10.499999999999998,-0.7222222222222227,9.944444444444445,7.055555555555557,8.333333333333334,2.5,11.61111111111111,2.055555555555557,11.722222222222223,15.499999999999998,11.277777777777777,13.333333333333332,11.277777777777777,6.888888888888888,10.111111111111112,10.166666666666664,8.111111111111112,5.611111111111112,-4.222222222222223,-0.0555555555555563,-0.7222222222222227,1.6666666666666663,12.72222222222222,12.27777777777778,10.777777777777777,4.388888888888888,8.277777777777777,6.500000000000002,5.499999999999999,11.833333333333332,10.944444444444446,9.555555555555555,12.388888888888888,13.11111111111111,8.555555555555555,10.333333333333334,14.72222222222222,11.222222222222223,11.61111111111111,7.777777777777778,-3.277777777777777,15.61111111111111,5.833333333333333,9.11111111111111
15.944444444444446,8.055555555555555,9.666666666666666,9.11111111111111,9.888888888888888,9.611111111111107,1.6111111111111105,3.277777777777777,10.166666666666664,9.833333333333334,10.777777777777777,2.8888888888888906,10.166666666666664,8.944444444444445,10.277777777777777,7.277777777777779,8.444444444444446,11.222222222222223,5.999999999999998,6.0555555555555545,9.444444444444445,11.944444444444445,6.277777777777776,0.3888888888888904,10.166666666666664,14.166666666666666,8.111111111111112,10.499999999999998,10.611111111111112,10.72222222222222,12.333333333333334,2.944444444444443,1.4444444444444453,13.38888888888889,6.555555555555554,7.722222222222221,8.444444444444446,-2.333333333333333,9.833333333333334,6.833333333333331,0.8888888888888896,-1.222222222222222,11.555555555555554,-1.0000000000000004,9.72222222222222,10.833333333333334,7.722222222222221,3.444444444444446,12.72222222222222,1.5000000000000016,13.777777777777777,16.11111111111111,13.499999999999998,15.61111111111111,12.555555555555555,8.38888888888889,13.166666666666668,9.11111111111111,7.833333333333334,7.777777777777778,-4.611111111111112,-0.5555555555555556,-0.944444444444444,1.222222222222224,14.166666666666666,14.055555555555554,10.666666666666668,4.166666666666667,7.88888888888889,10.72222222222222,4.944444444444444,12.999999999999998,10.72222222222222,9.5,14.5,14.833333333333334,8.333333333333334,11.61111111111111,15.277777777777777,13.277777777777777,11.166666666666668,8.499999999999998,-3.5000000000000004,13.444444444444446,6.666666666666666,8.666666666666668
16.61111111111111,7.833333333333334,9.388888888888888,9.333333333333332,10.555555555555555,9.555555555555555,1.5000000000000016,4.666666666666666,10.277777777777777,9.5,12.111111111111107,2.388888888888887,10.333333333333334,8.722222222222223,9.833333333333334,7.055555555555557,8.38888888888889,10.72222222222222,5.7222222222222205,5.555555555555555,9.11111111111111,11.444444444444445,5.777777777777777,2.388888888888887,9.944444444444445,14.944444444444445,8.944444444444445,9.944444444444445,10.166666666666664,10.22222222222222,11.61111111111111,2.333333333333335,3.3888888888888897,14.055555555555554,6.277777777777776,7.555555555555556,7.88888888888889,-0.6111111111111119,11.166666666666668,6.500000000000002,2.8888888888888906,-1.6111111111111105,12.333333333333334,-1.222222222222222,9.611111111111107,14.000000000000002,7.388888888888887,5.1111111111111125,13.22222222222222,1.1111111111111112,16.166666666666668,16.444444444444446,15.444444444444445,17.444444444444443,13.166666666666668,9.833333333333334,14.611111111111107,8.444444444444446,7.444444444444444,9.666666666666666,-4.944444444444444,-0.4999999999999992,-1.0555555555555547,0.8888888888888896,15.111111111111112,15.944444444444446,10.333333333333334,3.888888888888889,7.444444444444444,13.722222222222223,4.555555555555557,13.777777777777777,10.499999999999998,11.222222222222223,16.222222222222225,16.38888888888889,8.22222222222222,12.833333333333334,15.555555555555555,15.111111111111112,10.88888888888889,8.88888888888889,-3.6666666666666674,11.61111111111111,7.277777777777779,8.277777777777777
16.944444444444443,7.555555555555556,9.166666666666666,9.333333333333332,10.777777777777777,10.88888888888889,1.222222222222224,6.388888888888888,11.222222222222223,9.11111111111111,13.944444444444445,2.055555555555557,11.77777777777778,8.555555555555555,9.388888888888888,7.666666666666665,8.38888888888889,10.22222222222222,5.555555555555555,5.222222222222221,8.944444444444445,11.11111111111111,5.222222222222221,4.222222222222223,9.555555555555555,15.333333333333334,9.5,9.444444444444445,9.833333333333334,9.72222222222222,10.944444444444446,1.833333333333332,5.0,14.388888888888888,5.222222222222221,7.333333333333335,7.444444444444444,1.888888888888888,12.166666666666666,8.055555555555555,4.888888888888888,-1.888888888888888,12.666666666666664,-1.3888888888888888,10.611111111111112,16.444444444444446,7.055555555555557,6.833333333333331,13.499999999999998,0.6666666666666682,18.05555555555556,16.38888888888889,16.88888888888889,18.833333333333336,13.499999999999998,11.055555555555555,15.555555555555555,7.666666666666665,7.166666666666666,11.277777777777777,-5.277777777777778,-0.7222222222222227,-1.277777777777778,0.6111111111111119,15.61111111111111,17.944444444444443,10.166666666666664,4.055555555555554,7.111111111111109,16.277777777777775,4.11111111111111,14.388888888888888,10.444444444444445,13.22222222222222,17.5,17.666666666666664,8.166666666666668,13.61111111111111,15.555555555555555,16.5,10.611111111111112,9.000000000000002,-3.8333333333333326,10.555555555555555,7.5,7.944444444444443
