station _1,station _10,station _11,station _12,station _13,station _14,station _15,station _16,station _17,station _2,station _3,station _4,station _5,station _6,station _7,station _8,station _9
6.111111111111111,9.444444444444445,-12.944444444444445,-0.6666666666666663,-2.555555555555556,12.611111111111112,-13.61111111111111,5.555555555555555,4.222222222222223,-0.3333333333333341,1.5000000000000016,-4.388888888888888,0.3333333333333341,-2.555555555555556,0.1111111111111126,-2.6111111111111107,-7.833333333333334
4.888888888888888,8.944444444444445,-13.77777777777778,-2.055555555555555,-2.1666666666666656,13.38888888888889,-12.888888888888888,4.944444444444444,3.777777777777776,0.3888888888888904,1.3888888888888888,-5.111111111111111,0.6666666666666682,-2.722222222222221,0.3333333333333341,-1.3333333333333326,-8.88888888888889
4.055555555555554,8.499999999999998,-14.72222222222222,-3.055555555555556,-1.1111111111111112,14.11111111111111,-12.055555555555555,4.444444444444445,3.4999999999999982,1.833333333333332,1.3333333333333326,-5.777777777777777,0.9999999999999984,-2.8888888888888884,0.2222222222222214,-0.2222222222222214,-9.88888888888889
3.4999999999999982,7.999999999999999,-15.444444444444445,-3.888888888888889,0.2222222222222214,14.555555555555555,-11.11111111111111,4.11111111111111,5.9444444444444455,3.277777777777777,1.222222222222224,-6.222222222222221,0.9999999999999984,-2.8888888888888884,-0.6111111111111119,0.7222222222222207,-10.777777777777777
3.111111111111112,7.999999999999999,-15.833333333333332,-4.500000000000001,1.6666666666666663,14.888888888888888,-10.277777777777777,3.888888888888889,9.333333333333332,4.388888888888888,1.1111111111111112,-6.61111111111111,0.777777777777777,-2.9444444444444446,-1.888888888888888,1.5000000000000016,-11.555555555555555
2.833333333333334,8.833333333333332,-16.444444444444446,-5.055555555555556,2.8888888888888906,14.833333333333334,-9.61111111111111,3.8333333333333326,11.944444444444445,5.0,1.0555555555555547,-6.777777777777777,0.4999999999999992,-2.999999999999999,-3.8333333333333326,1.9444444444444444,-12.333333333333332
2.666666666666665,9.611111111111107,-17.166666666666664,-5.555555555555555,3.944444444444445,14.72222222222222,-9.166666666666666,4.27777777777778,14.333333333333332,5.277777777777778,1.0555555555555547,-7.055555555555555,-0.1111111111111107,-2.999999999999999,-5.499999999999999,2.1111111111111094,-12.944444444444445
2.388888888888887,10.333333333333334,-17.27777777777778,-6.0,4.833333333333335,14.444444444444445,-8.944444444444445,5.166666666666665,16.055555555555554,5.499999999999999,1.277777777777776,-7.222222222222222,-1.1666666666666674,-3.111111111111112,-6.499999999999999,2.1111111111111094,-13.61111111111111
2.2777777777777786,11.11111111111111,-17.444444444444443,-6.555555555555555,5.499999999999999,13.88888888888889,-8.777777777777779,6.0555555555555545,17.055555555555557,5.611111111111112,2.1666666666666656,-7.555555555555556,-2.000000000000001,-3.166666666666666,-7.222222222222222,1.833333333333332,-14.166666666666666
2.055555555555557,11.833333333333332,-15.61111111111111,-6.888888888888888,5.888888888888889,13.166666666666668,-8.88888888888889,6.555555555555554,17.77777777777778,5.555555555555555,3.111111111111112,-7.777777777777778,-2.555555555555556,-3.2222222222222223,-7.888888888888888,1.0555555555555547,-14.61111111111111
2.055555555555557,12.611111111111112,-12.888888888888888,-7.333333333333333,6.222222222222223,12.111111111111107,-9.5,7.055555555555557,18.277777777777786,5.444444444444443,3.722222222222224,-7.944444444444445,-2.9444444444444446,-2.666666666666667,-8.555555555555555,-0.166666666666667,-12.61111111111111
2.333333333333335,13.22222222222222,-10.277777777777777,-7.611111111111111,6.500000000000002,10.777777777777777,-10.277777777777777,7.444444444444444,18.33333333333333,5.1111111111111125,4.166666666666667,-7.666666666666667,-3.2222222222222223,-1.722222222222223,-9.11111111111111,-1.222222222222222,-10.055555555555555
3.4999999999999982,13.722222222222223,-8.333333333333334,-6.833333333333334,6.555555555555554,9.72222222222222,-11.11111111111111,7.555555555555556,18.33333333333333,4.61111111111111,4.555555555555557,-6.388888888888888,-3.5000000000000004,-1.0000000000000004,-9.72222222222222,-2.1666666666666656,-8.111111111111112
4.722222222222222,14.166666666666666,-7.000000000000001,-4.611111111111112,6.500000000000002,9.000000000000002,-11.666666666666666,7.944444444444443,18.000000000000004,3.722222222222224,4.944444444444444,-4.777777777777779,-3.5555555555555545,-0.3888888888888885,-10.22222222222222,-2.9444444444444446,-6.111111111111111
5.833333333333333,14.5,-5.833333333333333,-2.555555555555556,6.111111111111111,8.499999999999998,-12.055555555555555,7.999999999999999,17.27777777777778,2.333333333333335,5.166666666666665,-3.3888888888888897,-3.722222222222222,0.0,-10.722222222222223,-3.6666666666666674,-4.277777777777778
6.722222222222223,14.555555555555555,-5.055555555555556,-0.8333333333333333,5.499999999999999,7.88888888888889,-12.38888888888889,8.277777777777777,16.277777777777775,1.6111111111111105,5.1111111111111125,-2.333333333333333,-3.777777777777778,0.3333333333333341,-11.22222222222222,-4.333333333333334,-2.7777777777777777
7.388888888888887,14.444444444444445,-4.555555555555555,0.5555555555555556,4.27777777777778,7.5,-12.555555555555555,8.499999999999998,14.72222222222222,1.222222222222224,5.055555555555556,-1.4444444444444453,-3.944444444444445,0.4999999999999992,-11.333333333333332,-4.777777777777779,-1.6111111111111103
7.944444444444443,14.055555555555554,-4.388888888888888,1.6666666666666663,2.333333333333335,7.222222222222222,-12.777777777777777,8.61111111111111,11.833333333333332,0.9999999999999984,4.833333333333335,-0.8333333333333333,-4.11111111111111,0.4444444444444428,-10.333333333333334,-5.333333333333334,-0.8888888888888896
8.38888888888889,13.499999999999998,-4.555555555555555,2.388888888888887,0.944444444444446,7.333333333333335,-12.944444444444445,8.722222222222223,9.72222222222222,0.6666666666666682,4.500000000000001,-0.3888888888888885,-4.277777777777778,0.2222222222222214,-8.222222222222223,-5.777777777777777,-0.4999999999999992
8.555555555555555,12.777777777777777,-5.333333333333334,2.8888888888888906,-0.0555555555555563,8.111111111111112,-13.22222222222222,8.666666666666668,8.166666666666668,0.4999999999999992,4.055555555555554,-0.2777777777777778,-3.722222222222222,-0.1111111111111107,-6.0555555555555545,-6.277777777777778,-0.4999999999999992
8.666666666666668,11.944444444444445,-6.888888888888888,3.1666666666666683,-0.6666666666666663,9.055555555555554,-13.277777777777777,8.499999999999998,7.111111111111109,0.2222222222222214,3.3888888888888897,-0.3333333333333341,-2.666666666666667,-0.6111111111111119,-4.166666666666667,-6.61111111111111,-1.1111111111111112
8.61111111111111,11.166666666666668,-8.61111111111111,3.1666666666666683,-1.1666666666666674,9.944444444444445,-13.444444444444445,8.166666666666668,5.999999999999998,0.1111111111111126,2.722222222222221,-0.7222222222222227,-1.6111111111111105,-1.3888888888888888,-2.5,-6.444444444444445,-2.8888888888888884
8.166666666666668,10.555555555555555,-10.0,2.7777777777777777,-1.722222222222223,10.88888888888889,-13.666666666666668,7.722222222222221,5.38888888888889,0.0,2.2777777777777786,-1.6111111111111105,-0.777777777777777,-2.000000000000001,-1.1666666666666674,-5.222222222222221,-5.055555555555556
7.555555555555556,10.055555555555555,-11.5,1.6666666666666663,-2.111111111111112,11.888888888888888,-13.666666666666668,6.77777777777778,4.944444444444444,-0.0555555555555563,1.888888888888888,-2.8888888888888884,-0.0555555555555563,-2.2222222222222223,-0.2777777777777778,-3.611111111111111,-6.0555555555555545
6.388888888888888,9.611111111111107,-12.61111111111111,-0.2777777777777778,-2.333333333333333,12.72222222222222,-13.055555555555555,5.833333333333333,4.333333333333331,-0.1111111111111107,1.722222222222223,-4.0,0.4444444444444428,-2.444444444444444,0.3333333333333341,-2.111111111111112,-7.111111111111112
